time,a,e,i,RAAN,argp,nu
3.4833333333333334,7118.478412405879,0.020714598625831592,0.890117918517108,2.0831927369223857,0.8127926526927445,13.42615184179909
3.5,7119.05678796824,0.02076550095309189,0.890117918517108,2.0831409514668433,0.8158183887857827,13.487932436839872
3.5166666666666666,7119.63466949587,0.020812520702469643,0.890117918517108,2.083089180517571,0.8189814800052289,13.5494415125919
3.533333333333333,7120.212029308263,0.020855497266040083,0.890117918517108,2.083037424072993,0.8222697439619542,13.610685268428034
3.55,7120.788842412498,0.020894286444365636,0.890117918517108,2.082985682131638,0.8256708340221783,13.671670691656407
3.566666666666667,7121.365086582255,0.020928760561462884,0.890117918517108,2.0829339546921277,0.8291722758430146,13.732405536090862
3.5833333333333335,7121.94074242072,0.020958808522204855,0.890117918517108,2.0828822417531727,0.8327615007108047,13.792898299871819
3.6,7122.515793407661,0.02098433581735585,0.890117918517108,2.082830543313562,0.8364258758573325,13.85315820247547
3.6166666666666667,7123.090225931078,0.021005264481336158,0.890117918517108,2.0827788593721586,0.8401527319534274,13.913195160857532
3.6333333333333333,7123.664029303944,0.021021533007660492,0.890117918517108,2.082727189927886,0.8439293879994484,13.973019764685791
3.65,7124.237195766651,0.02103309622679229,0.890117918517108,2.082675534979723,0.8477431738482328,14.032643250622753
3.6666666666666665,7124.80972047586,0.021039925150911593,0.890117918517108,2.0826238945266917,0.8515814506088262,14.092077475625235
3.683333333333333,7125.3816014805125,0.021042006789812055,0.890117918517108,2.082572268567851,0.8554316291891824,14.151334889231288
3.7,7125.952839685828,0.021039343941827948,0.890117918517108,2.082520657102281,0.8592811872434573,14.210428504806373
3.716666666666667,7126.5234388061135,0.02103195496334879,0.890117918517108,2.08246906012908,0.8631176847949044,14.269371869719823
3.7333333333333334,7127.093405307272,0.021019873520112507,0.890117918517108,2.0824174776473465,0.8669287788090395,14.328179034419584
3.75,7127.662748339868,0.0210031483230812,0.890117918517108,2.0823659096561755,0.8707022369939443,14.386864520368086
3.7666666666666666,7128.231479663616,0.02098184285130083,0.890117918517108,2.0823143561546424,0.8744259511055206,14.445443286794925
3.783333333333333,7128.799613564152,0.020956035063730144,0.890117918517108,2.0822628171417956,0.8780879500353428,14.503930696213413
3.8,7129.367166762899,0.020925817101598798,0.890117918517108,2.082211292616644,0.8816764129575515,14.562342478638032
3.816666666666667,7129.934158320813,0.020891294982421822,0.890117918517108,2.082159782578147,0.885179682809011,14.62069469442906
3.8333333333333335,7130.500609536784,0.02085258828636061,0.890117918517108,2.0821082870252043,0.8885862803736488,14.679003695679508
3.85,7131.0665438413525,0.020809829835181363,0.890117918517108,2.082056805956646,0.8918849192374037,14.737286086048453
3.8666666666666667,7131.631986686432,0.020763165363622955,0.890117918517108,2.0820053393712206,0.8950645218743207,14.795558678934647
3.8833333333333333,7132.19696543162,0.02071275318254981,0.890117918517108,2.0819538872675856,0.898114237116798,14.853838453875206
3.9,7132.761509227648,0.020658763832833955,0.890117918517108,2.081902449644301,0.9010234592534819,14.912142511047195
3.9166666666666665,7133.325648897461,0.02060137972848661,0.890117918517108,2.081851026499816,0.9037818489864229,14.970488023745393
3.933333333333333,7133.889416815366,0.02054079478714662,0.890117918517108,2.0817996178324636,0.9063793564643878,15.028892188708351
3.95,7134.4528467846385,0.020477214045633924,0.890117918517108,2.0817482236404508,0.9088062465911515,15.087372174167562
